z_phot,log_Mstar,dust
4.6814,8.22045,0.0
4.7589,8.32269,0.1
6.7077,9.11609,0.0
4.6463,7.84966,0.1
4.2294,8.45702,0.1
4.7958,8.55391,0.1
6.2393,9.01651,0.0
4.7852,8.59739,0.1
4.6749,8.19126,0.1
4.8492,9.35004,0.1
5.0731,8.71925,0.2
4.0222,9.267,0.1
4.1867,8.24563,0.1
4.6914,8.49034,0.2
4.2579,8.50274,0.0
4.4642,8.84773,0.3
5.582,9.0841,0.1
6.1945,8.74517,0.1
4.4835,7.95522,0.0
4.3469,8.83166,0.1
4.2706,8.85541,0.0
6.0513,9.29747,1.2
4.759,8.8706,0.1
4.5792,8.34277,0.1
4.5651,8.91281,0.1
6.0314,10.58931,0.5
4.2528,8.52581,0.1
4.7921,8.70555,0.1
4.4087,9.72662,0.2
7.0753,9.60286,0.3
4.039,9.93465,0.1
5.3351,8.79797,0.1
5.2943,8.90839,0.0
7.2909,8.06958,0.0
6.3091,9.10709,0.1
4.33,9.17939,0.0
4.7672,8.19594,0.0
5.8715,7.84401,0.0
5.7469,8.91742,0.2
8.6853,8.84835,0.1
6.5089,8.7259,0.1
4.8851,8.57775,0.1
4.412,9.85644,0.2
4.3118,8.61397,0.1
4.6377,8.1735,0.1
4.4077,8.79745,0.1
4.7641,8.17292,0.1
4.2382,7.94727,0.0
4.4935,8.91175,0.1
4.3585,8.33384,0.0
4.2482,9.08275,0.1
5.1751,9.40728,0.1
4.4898,9.33861,0.1
4.6479,8.19717,0.1
4.9695,9.14288,0.1
7.184,8.19383,0.0
4.3344,8.10412,0.0
4.37,9.31027,0.2
4.5902,8.95125,0.0
4.0893,8.9988,0.2
6.8279,8.11663,0.0
4.1024,8.93161,0.1
4.017,8.79164,0.2
4.6672,8.2134,0.1
8.641,9.425,0.2
5.9868,9.07387,0.0
4.7241,8.47887,0.1
4.8427,8.20977,0.0
4.4543,9.52061,0.1
4.1098,9.39681,0.1
6.2384,8.80946,0.0
4.7104,8.36473,0.1
4.7861,8.4719,0.1
4.6192,8.51378,0.0
4.0403,9.18811,0.1
4.3113,8.38888,0.1
4.6764,7.80243,0.1
5.8979,9.07453,0.0
4.1265,10.65,0.0
4.3557,6.9012,0.0
6.5763,8.99505,0.0
4.369,8.14733,0.1
6.2452,8.33422,0.0
4.1622,9.28487,0.6
4.6893,8.30396,0.1
4.0003,8.43622,0.1
4.6637,8.03977,0.1
4.4841,8.32152,0.1
4.1625,7.87757,0.0
4.1578,8.72882,0.1
4.6736,8.42888,0.1
4.2016,8.29418,0.1
4.1676,8.58218,0.1
5.2961,9.13777,0.1
4.747,8.61904,0.1
4.694,9.44891,0.2
4.6414,8.11563,0.2
7.4545,8.67572,0.0
4.5357,8.12818,0.0
4.5742,6.45194,-999.0
4.6471,7.90098,0.1
4.8981,7.9271,0.0
4.2669,8.44395,0.1
5.9903,8.07376,0.0
5.6784,8.71208,0.1
5.6586,8.88975,0.1
4.3257,9.06454,0.1
4.7485,8.43821,0.1
5.2044,9.19498,0.2
7.0195,8.36299,0.1
7.1726,8.59905,0.0
5.8209,9.42257,0.1
7.2069,9.6724,0.2
4.7027,8.45001,0.1
8.1742,8.77372,0.0
4.2823,9.06733,0.1
4.3307,7.95011,0.1
4.8746,8.37917,0.1
4.6354,8.76976,0.1
5.999,8.042,0.0
5.9305,9.52121,0.0
5.5428,8.09388,0.1
4.8352,9.04597,0.1
4.9809,9.21564,0.0
4.5892,8.5131,0.2
4.6051,8.26761,0.0
9.9356,8.31148,0.0
5.6935,8.29259,0.0
4.5746,7.6859,0.1
6.1634,8.90993,0.1
9.9519,8.74035,0.0
6.2647,9.00829,0.1
4.5875,8.26463,0.0
4.2713,8.05032,0.2
4.7346,8.18244,0.0
4.717,8.02292,0.1
4.0777,8.15766,0.0
4.5144,8.76123,0.2
4.6617,8.28384,0.1
4.1988,9.05962,0.1
4.5122,8.38362,0.2
4.2457,8.77287,0.0
4.1879,7.96866,0.0
4.367,8.94495,0.1
4.8785,7.87726,0.0
6.909,8.49729,0.0
4.4378,7.43913,0.0
5.5671,8.91174,0.1
6.0382,9.23399,0.1
4.0082,8.0413,0.0
4.1204,9.04085,0.1
4.3241,8.8574,0.2
4.3425,8.36751,0.1
4.275,8.42626,0.1
4.1797,8.34211,0.0
4.3133,8.50811,0.1
4.5686,7.95692,0.1
4.322,8.96282,0.1
4.1844,8.52892,0.1
4.1815,9.37456,0.1
4.4645,8.96774,0.0
4.1083,8.64051,0.0
4.2139,8.44275,0.1
4.2008,8.7111,0.1
4.685,8.21494,0.1
6.3663,8.01354,0.0
4.8377,8.6318,0.1
4.0833,9.17226,0.1
4.5432,8.3978,0.0
7.5963,9.7244,0.2
5.9916,8.63164,0.1
4.732,7.88221,0.1
4.5345,8.41216,0.1
4.3438,8.67476,0.1
4.6525,8.75214,0.2
4.3965,8.68958,0.0
7.7229,8.68348,0.1
6.3818,8.6459,0.0
4.6658,8.42597,0.1
4.4467,8.09527,0.0
5.1349,10.16676,0.0
4.5017,9.07397,0.2
4.6799,8.20512,0.0
4.5949,7.88395,0.1
4.1525,8.64645,0.1
4.66,9.05003,0.1
4.9034,8.6315,0.0
4.6314,7.54813,0.1
8.2318,8.93233,0.0
4.614,8.50215,0.1
4.6397,7.72377,0.0
5.902,8.73677,0.0
8.7464,8.53323,0.0
8.4668,8.47462,0.0
6.1807,8.85718,0.0
4.7246,7.86458,0.0
4.8516,7.73569,0.0
4.3548,8.50597,0.0
4.4147,7.71659,0.0
4.9041,9.39967,0.2
7.259,8.54023,0.1
4.8527,9.3059,0.1
4.5464,8.4586,0.1
4.1906,8.06015,0.0
4.264,9.17389,0.2
4.4464,8.24823,0.1
7.628,9.40512,0.5
4.1952,9.55423,0.1
4.5929,7.76683,0.0
4.5752,8.51054,0.1
4.1234,8.8322,0.1
4.697,8.45075,0.1
4.0485,8.47536,0.1
4.7066,8.63556,0.1
4.5875,7.86819,0.0
4.4866,7.29464,0.2
10.3339,8.70405,0.0
4.5803,7.41615,0.0
4.2586,8.21444,0.0
4.5308,8.11901,0.1
5.1832,8.93117,0.1
5.3133,8.7561,0.2
4.9458,8.111,0.0
4.4606,8.70946,0.2
4.3435,8.0466,0.1
4.5367,8.19914,0.1
4.4134,8.44074,0.0
5.672,8.21166,0.0
4.6774,8.44083,0.1
7.2525,9.13859,0.0
4.0994,8.57327,0.1
4.3568,9.65088,0.1
4.8354,8.76818,0.1
4.3118,7.79013,0.0
7.4609,8.20915,0.0
4.5727,7.77364,0.1
5.5465,9.17926,0.1
4.2482,9.447,0.0
4.0751,8.79931,0.1
4.6556,7.84246,0.1
5.9462,9.03797,0.1
4.0898,8.30006,0.0
8.2236,9.35987,0.4
7.5073,9.81877,0.4
4.7342,8.79266,0.2
5.0026,8.36033,0.0
5.8174,8.7278,0.1
4.3774,8.04452,0.1
4.1881,7.86505,0.1
5.2027,8.77911,0.0
4.6819,8.57334,0.1
4.1555,8.67349,0.1
4.7285,8.3658,0.1
4.6775,8.68165,0.1
5.8554,8.47975,0.0
4.7531,8.65872,0.1
5.4195,8.12588,0.0
4.1583,9.09062,0.0
4.0411,8.01585,0.0
5.9246,8.85815,0.1
4.6556,7.87277,0.1
4.7437,8.20925,0.1
4.3327,9.58811,0.3
7.1898,8.41186,0.0
4.0827,8.63382,0.0
4.6564,8.52821,0.1
4.9004,8.97114,0.1
4.7148,8.10572,1.2
4.716,8.15012,0.1
4.2551,7.66648,0.0
4.5301,8.24975,0.0
4.6894,8.22256,0.1
5.1052,9.54258,0.2
4.6683,8.32635,0.0
4.0914,8.68948,0.1
5.2182,8.64311,0.0
4.8233,9.2764,0.1
4.1846,9.51559,0.1
4.4717,10.11213,0.3
6.1033,8.34913,0.0
4.4754,9.80884,0.2
4.2437,8.60269,0.9
5.6452,8.75923,0.1
4.0507,9.69657,0.3
4.1228,9.5626,0.1
7.2544,8.3889,0.0
6.0764,8.82666,0.0
7.5552,8.71964,0.0
5.2956,8.15558,0.0
4.7161,8.47799,0.2
4.4256,9.18875,0.1
4.2976,8.66252,0.0
4.8564,8.01197,0.0
4.0379,9.30913,0.1
4.0481,7.40377,0.1
4.4385,8.7023,0.1
4.2868,10.43352,0.5
5.9048,8.6962,0.0
4.6766,8.31797,0.1
4.3992,8.05959,0.1
5.3404,8.92611,0.1
4.3412,8.83102,0.0
6.8587,8.91219,0.1
4.5452,8.15693,0.1
8.5467,9.49353,0.4
4.3284,8.51688,0.1
5.4133,9.06323,0.1
6.9301,8.80732,0.1
6.1346,8.85995,0.1
4.5941,8.59167,0.1
4.4711,10.50967,0.6
4.5253,8.21107,0.1
4.4216,8.55026,0.1
6.8369,8.58884,0.0
4.7389,8.22387,0.1
4.6218,8.33673,0.1
4.2488,9.47101,0.1
4.3024,8.76317,0.1
4.2895,9.37716,0.1
4.554,8.82986,0.1
7.7666,8.90175,0.0
4.9264,8.35847,0.0
5.3013,8.1501,0.0
4.4393,8.35762,0.1
4.9516,8.07119,0.0
4.4348,8.50481,0.1
4.6104,9.08183,0.1
4.9029,8.11158,0.0
4.4615,7.95208,0.0
4.407,8.45843,0.1
4.4666,8.28216,0.1
4.3018,8.99175,0.3
4.9422,8.68594,0.1
7.2858,9.35137,0.1
7.3631,8.43434,0.0
4.2087,8.66133,0.1
4.5865,9.09339,0.1
4.2796,8.15108,0.0
4.4313,8.01556,0.1
4.7551,8.06218,0.0
4.5277,8.18245,0.1
4.5158,8.19924,0.0
6.956,9.08808,0.0
4.3174,8.54936,0.0
5.1627,6.55129,0.4
11.8566,9.90808,0.0
6.8439,9.14624,1.2
5.9881,9.62659,0.2
7.3357,7.84643,0.0
4.3744,8.50655,0.1
6.2034,9.50707,0.2
5.8953,9.05503,0.0
4.9123,7.80931,0.0
4.6101,8.61128,0.1
4.6735,8.08132,0.1
4.5709,9.29447,0.2
4.5897,8.1355,0.1
4.0519,7.76657,0.1
4.3682,9.42321,0.1
4.1808,8.11173,0.0
4.6341,9.36261,0.2
4.1132,8.3339,0.1
4.0178,9.24579,0.2
4.1505,8.05234,0.0
7.7912,9.00162,0.0
5.5276,9.5,0.1
10.0356,8.07078,0.0
4.1446,10.35437,0.3
7.4045,9.89029,0.0
4.3987,10.47283,0.6
8.8358,8.44917,0.0
4.3307,8.37954,0.1
6.0386,8.46948,0.0
4.508,9.14816,0.1
4.4617,7.89851,0.1
4.0799,7.70851,0.2
4.6646,8.08369,0.1
4.5998,8.13558,0.1
5.6916,8.73906,0.0
4.5549,7.98943,0.1
6.4356,8.6489,0.1
6.8673,9.2049,0.2
5.9589,8.60096,0.0
4.3421,8.73161,0.1
4.6665,8.16186,0.1
9.8282,8.95838,0.0
7.1104,9.67045,0.0
6.3717,8.00331,0.0
4.6773,8.0048,0.1
4.3009,8.57663,0.1
6.8368,7.79751,0.0
4.1908,8.76057,0.1
4.7297,8.89346,0.1
4.7383,8.46329,0.1
5.5893,8.95577,0.1
4.1035,8.80014,0.0
4.3466,9.20694,0.1
6.2979,9.57379,0.1
5.0157,9.77469,0.2
4.6341,8.25565,0.1
4.3186,7.86318,0.0
9.9196,8.71672,0.0
8.3237,10.28404,0.5
4.1674,8.23443,0.1
7.518,8.77553,0.0
4.2113,8.60511,0.4
4.4586,9.87198,0.2
4.4611,9.75806,0.1
7.8454,9.31385,0.0
4.8815,8.42939,0.1
6.5473,8.95248,0.0
4.0243,9.61902,0.2
4.2175,8.48138,0.1
6.053,9.15671,0.1
4.9188,9.09074,0.1
6.9733,9.23889,0.1
7.3142,8.9128,0.0
4.371,10.14203,0.1
4.1007,9.38055,0.2
7.9059,10.35677,0.5
4.5909,7.69947,0.0
5.9069,8.45418,0.0
10.0018,8.09441,0.0
4.4838,8.65208,0.0
4.5807,8.89553,0.1
7.499,8.81338,0.0
4.5817,7.78953,0.1
8.4191,9.12558,0.0
10.01,8.41402,0.0
4.527,7.91005,0.1
4.5573,7.70757,0.0
4.763,8.76747,0.2
4.2832,7.97631,0.1
4.1143,8.49703,0.0
4.4584,8.32271,0.1
4.2535,8.16851,0.1
4.5221,8.19119,0.1
7.8276,8.731,0.0
6.0949,8.38569,0.0
7.7217,8.90857,0.0
4.615,8.82446,0.1
4.2203,9.18031,0.1
4.484,8.6131,0.3
6.2016,8.86896,0.0
4.8655,8.20404,0.0
7.4044,8.36312,0.0
6.6701,8.56257,0.1
5.4323,8.19827,0.1
6.4836,9.09195,0.1
6.7761,8.94927,0.1
4.4845,8.02901,0.1
8.0288,8.77482,0.0
6.2217,8.7187,0.1
7.631,9.47337,0.1
4.4515,7.95095,0.1
4.4354,8.36757,0.1
5.5185,8.71914,0.0
4.8541,9.26824,0.4
4.2239,8.36812,0.1
5.6697,7.94251,0.0
4.0314,8.64722,0.1
4.621,10.01111,0.1
6.3725,9.11227,0.2
4.5333,8.8897,0.1
5.994,8.24972,0.0
5.1083,9.54854,0.1
6.6657,9.14497,0.2
4.5805,8.14211,0.0
4.7612,8.71917,0.2
4.4907,8.96167,0.1
4.3149,8.75656,0.2
4.2273,9.00845,0.0
4.108,7.7015,0.0
4.0839,7.53518,0.1
6.3982,9.12846,0.1
4.1692,9.36101,0.1
7.4464,8.35991,0.0
4.1156,7.65244,0.0
4.4948,7.65417,0.1
4.6115,8.20812,0.0
4.133,8.75213,0.1
4.3802,8.60186,0.1
4.6735,8.43319,1.2
4.3072,8.60166,0.1
6.17,9.04303,0.1
4.7656,8.71861,0.1
5.042,8.97913,0.0
4.2272,8.49076,0.2
5.5951,8.35571,0.0
6.9015,8.48154,0.1
7.3909,7.80949,0.0
5.0958,8.76232,0.0
4.3208,8.67773,0.1
4.91,8.21386,0.0
4.3537,8.76719,0.1
4.3392,7.06589,0.2
8.4354,9.30944,0.0
6.1059,8.18141,0.0
8.9882,8.50552,0.0
4.64,8.27649,0.1
4.0392,9.03436,0.2
8.0207,9.4183,0.1
7.6742,8.09989,0.0
5.757,8.55366,0.1
6.9335,8.9518,0.1
5.5423,9.08509,0.1
7.1421,8.79344,0.1
6.113,8.68517,0.1
4.2307,8.37359,0.1
4.5878,8.39293,0.0
7.4389,8.36681,0.0
4.5671,9.60359,0.1
4.8692,8.79244,0.1
9.9531,8.68931,0.0
4.5946,9.08483,0.2
5.146,8.99874,0.1
4.7169,8.85381,0.0
7.4873,8.86722,0.0
4.044,8.28984,0.1
4.3547,8.68221,0.1
4.3308,8.57456,0.1
4.0718,8.38125,0.0
6.6534,8.23439,0.0
4.4669,8.40106,0.1
5.0685,9.19872,0.1
4.7923,8.51126,0.1
7.5084,9.12224,0.0
6.6281,8.50937,0.0
6.7656,8.26306,0.0
4.99,9.30931,0.1
4.6065,8.49838,0.1
7.8707,8.47261,0.0
4.4137,8.55367,0.1
4.0829,9.15123,0.1
4.7688,8.61793,0.1
4.8216,8.15053,0.0
4.9803,9.39179,0.1
6.7525,8.6067,0.1
4.343,8.67739,0.1
5.5824,8.64255,0.1
5.7472,8.88162,0.2
6.7306,8.4633,0.0
7.4224,7.75848,0.0
4.6826,8.69243,0.2
7.3215,8.03652,0.0
4.8433,8.84801,0.0
4.6264,8.29384,0.2
4.0659,8.95271,0.1
4.3658,9.53826,0.0
4.8362,8.11239,0.1
7.4539,7.90675,0.0
7.4383,8.0605,0.0
7.5453,8.92474,0.0
4.7334,8.61293,0.2
5.2464,9.90504,0.0
4.2841,10.11822,0.1
4.3502,8.24698,0.1
4.052,8.45531,0.0
4.8446,8.54797,0.2
4.5787,7.93605,0.0
5.9349,8.71402,0.1
4.3933,9.01637,0.2
7.6748,9.33499,0.1
4.7234,10.59396,0.1
7.0111,9.30388,0.1
7.4452,7.99887,0.0
7.3516,7.8602,0.0
4.71,8.26624,0.1
6.6218,8.07971,0.0
4.6453,8.33766,0.3
5.085,8.86926,0.1
4.6057,8.74858,0.2
4.3798,10.32983,1.2
4.3896,8.36357,0.1
4.7547,8.29117,0.1
5.0257,8.50881,0.0
5.0215,7.77346,0.0
4.676,7.80612,0.1
5.0128,9.59646,0.1
6.6457,8.58892,0.0
7.2901,7.84267,0.0
4.8587,9.2877,0.1
4.7183,8.72241,0.1
6.5224,8.83411,0.1
4.5486,8.14563,0.0
5.6332,8.33499,0.0
4.3732,8.52712,0.0
4.6743,8.38544,0.2
6.4407,8.81697,0.2
4.278,7.61236,0.0
4.6154,8.22663,0.0
4.6371,8.33995,0.1
10.0291,8.66415,0.0
4.9116,8.74524,0.1
4.4748,8.36543,0.1
7.0044,8.46214,0.0
4.5196,7.0648,-999.0
4.5299,7.61721,0.1
7.405,8.09125,0.0
6.8762,8.3466,0.0
5.8114,8.50359,0.1
7.888,8.95713,0.1
4.9565,9.24567,0.1
4.7525,8.6031,0.1
7.3901,8.3681,0.0
4.3322,7.95554,0.0
4.2565,9.89462,0.1
4.7822,8.89262,0.1
4.6302,8.12942,0.1
6.5912,8.42097,0.0
4.1475,7.72935,0.0
4.7469,8.64913,0.1
10.0318,7.85504,0.0
7.4214,8.27889,0.0
4.7508,8.64525,0.1
4.6927,9.04138,0.1
5.0877,8.66495,0.1
4.3964,8.17306,0.0
6.613,8.19176,0.0
4.699,8.14007,0.0
4.7887,8.73474,0.1
4.361,8.29111,0.1
8.7994,8.49377,0.0
4.6282,9.40633,0.4
4.0678,8.14589,0.1
9.5958,10.08655,1.2
4.4577,9.82095,0.3
4.5672,8.69015,0.2
5.8917,8.84818,0.0
4.5018,8.71743,0.2
4.7079,8.53093,0.1
4.6851,7.82315,0.0
4.457,7.84199,0.1
4.0926,9.59802,0.1
4.6837,8.50589,0.1
4.6697,8.33371,0.1
4.0017,9.07677,0.1
4.7026,9.01433,0.1
9.501,8.18913,0.0
6.4711,8.62777,0.0
4.6486,7.96528,0.1
7.3192,9.32443,0.0
4.2465,9.03552,0.2
4.6436,7.79441,0.0
4.702,8.2419,0.1
7.602,8.40577,0.0
4.9211,8.80236,0.1
4.7851,8.66012,0.1
5.7636,8.68127,0.1
4.3873,9.16061,0.0
4.3191,8.24673,0.0
5.1598,8.61313,0.1
6.1333,9.05716,0.1
4.6432,8.45915,0.1
7.9382,9.008,0.3
4.2357,9.09114,0.0
7.6064,8.09035,0.0
4.657,8.06398,0.1
4.4646,6.56695,-999.0
4.971,9.3667,0.1
4.6742,9.03926,0.1
4.6165,8.53141,0.2
7.5227,9.37726,0.2
7.7932,8.3712,0.0
4.3437,8.19432,0.1
4.0789,8.32938,0.1
4.0258,7.90009,0.0
4.7977,9.19539,0.1
4.4575,9.14075,0.1
4.9065,8.13664,0.0
4.325,8.71941,0.1
6.1098,9.05768,0.1
5.869,10.27642,0.3
4.673,8.355,0.2
4.2845,8.54665,0.0
8.2926,9.46933,0.1
4.3415,7.97031,0.0
6.6226,8.78178,0.1
4.7278,8.95983,0.1
4.8337,8.2598,0.1
4.6626,7.64581,0.1
6.5904,8.26738,0.1
4.3761,8.17956,0.1
4.6591,9.40907,0.1
4.1835,8.87613,0.2
8.3653,9.48564,0.3
6.8322,8.20564,0.0
4.3419,8.04179,0.0
5.9998,9.51341,0.2
4.4493,8.71768,0.1
5.0145,8.3296,0.0
8.2298,8.33316,0.0
4.2341,8.60348,0.0
5.4512,9.3599,0.2
4.5544,8.13085,0.1
4.1423,8.28484,0.1
6.5645,8.84527,0.1
6.01,9.33149,0.1
6.4292,9.2316,0.2
6.853,8.83871,0.0
4.737,8.59399,0.1
4.1541,8.81927,0.0
6.7809,8.94117,0.0
4.7391,8.68506,0.2
4.4029,8.68689,0.0
4.1469,9.29335,0.1
7.5614,9.854,0.0
4.6946,8.77684,0.1
5.0736,8.90337,0.0
7.539,8.4039,0.0
4.0442,9.46738,0.1
6.1404,9.9007,0.1
4.1764,9.39102,0.0
5.8483,8.86462,0.2
4.751,8.31187,0.0
4.288,8.36511,0.1
4.2317,9.22598,0.1
5.9868,9.07512,0.0
5.623,8.38594,0.1
4.8574,9.56772,0.3
6.7672,7.93618,0.0
4.5728,7.93926,0.1
4.3395,8.37056,0.2
4.3839,7.72563,0.0
4.7022,8.42238,0.2
4.7279,9.1986,0.1
4.601,8.43155,0.2
6.0685,9.02865,0.1
5.967,7.99715,0.0
7.0398,8.04003,0.0
7.0014,8.05967,0.0
4.6337,8.14755,0.1
6.7717,9.13791,0.1
6.4236,9.02265,0.0
4.5354,8.00008,0.0
4.6356,7.50893,0.0
4.2387,8.77798,0.1
4.71,8.02534,0.1
4.874,8.81981,0.1
4.3535,8.09422,0.0
4.4107,8.57288,0.1
4.583,8.29748,0.0
7.6272,8.59169,0.0
5.7072,8.53731,0.0
4.3347,6.30068,-999.0
5.1687,8.90411,0.1
4.7822,9.38032,0.1
4.2295,9.15344,0.6
4.0456,8.24536,0.0
7.3506,8.77805,0.1
4.1509,8.72527,0.1
4.6747,7.9182,0.1
4.3073,8.00233,0.1
4.8506,8.75317,0.0
4.8564,8.19004,0.0
10.5092,8.75916,0.0
8.6701,9.35147,0.2
5.9148,8.00739,0.0
7.9065,8.19996,0.0
6.0388,8.40487,0.1
6.9849,8.21105,0.0
4.2072,9.2858,0.1
4.9422,9.75524,0.1
8.3395,9.58384,0.5
6.7379,9.55692,0.2
4.9328,7.81154,0.0
5.9038,9.14058,0.1
5.232,8.01445,0.0
7.7534,9.29914,0.0
6.2475,8.66719,0.1
4.5923,7.68,0.1
5.2122,9.22796,0.2
4.5085,8.04997,0.0
6.3006,8.50825,0.1
6.1647,8.59808,0.0
5.9699,8.38861,0.0
4.4283,7.8132,0.1
4.6539,8.16889,0.1
6.9097,8.61379,0.0
4.1911,8.76137,0.1
5.7925,8.01117,0.0
6.3444,8.27162,0.0
7.2269,8.26566,0.1
7.5088,10.03562,0.2
4.5976,7.97759,0.1
5.2225,8.79387,0.1
4.3216,8.66432,0.1
6.0207,9.42607,0.1
6.258,8.86377,0.1
4.1139,7.88811,0.0
6.2141,8.76521,0.1
4.4166,8.67115,0.0
4.0445,8.46094,0.0
7.6454,8.54099,0.0
6.0747,8.61089,0.0
4.4728,8.11573,0.0
4.8158,8.77704,0.1
4.6217,8.73076,0.2
4.6117,7.94223,0.0
6.4951,8.57726,0.0
6.6346,9.18999,0.1
6.3107,8.92391,0.1
4.5844,7.90894,0.1
5.0564,9.12944,0.0
4.8875,9.01891,0.1
4.6877,8.03927,0.2
5.1897,8.69853,0.0
4.3767,8.72565,0.1
4.857,9.04216,0.0
4.8308,8.63318,0.1
4.7889,9.029,0.1
4.9443,9.29364,0.1
5.8687,8.73679,0.1
5.1673,9.88755,0.1
8.089,9.65347,0.5
10.0504,8.15659,0.0
4.4136,7.94329,0.0
4.0955,8.11888,0.2
4.2953,8.75273,0.1
4.4291,8.73673,0.0
4.2,9.24986,0.1
4.0503,8.86892,0.2
7.3609,8.50335,0.0
4.471,7.21717,0.0
7.0109,9.62914,0.1
5.6398,9.17744,0.0
4.9521,9.28374,0.2
4.4589,8.64348,0.1
4.3526,9.43177,0.1
7.3695,8.49612,0.0
4.4598,8.44359,0.1
4.0151,9.00064,0.1
10.3956,10.36032,1.2
4.1325,9.04392,0.1
8.3358,8.33092,0.0
4.1811,8.52989,0.4
10.8821,9.35852,0.1
6.3542,8.14534,0.0
6.444,8.61468,0.1
4.8307,7.96856,0.0
4.8635,8.44085,0.2
4.1711,8.38098,0.2
5.262,8.67291,0.1
7.4184,8.05918,0.0
7.7151,9.15689,0.2
10.0395,8.03376,0.0
4.3123,8.07972,0.2
7.3293,8.21833,0.0
5.4972,8.51022,0.0
4.6319,7.96205,0.0
4.2495,8.13238,0.1
4.1503,8.09737,0.1
4.1339,7.90458,0.2
4.1566,7.84897,0.0
6.6325,8.67241,0.0
4.8811,6.17334,0.2
4.1522,7.99505,0.0
4.4185,7.64746,0.0
4.3548,8.13333,0.0
4.2681,8.44982,0.0
4.6225,8.51168,0.0
4.7888,8.17831,1.2
7.3305,8.78592,0.0
7.3449,7.86792,0.0
4.5128,7.09678,0.1
4.6088,7.94146,0.1
4.6118,8.31785,0.2
6.7844,8.39107,0.0
7.916,8.69619,0.1
4.4381,7.82034,0.0
8.2252,8.60938,0.1
4.1677,8.11939,0.1
4.665,7.77103,0.0
7.489,8.54398,0.0
4.261,8.08168,0.1
4.3969,8.54403,0.0
7.1481,8.40576,0.1
4.808,7.88681,0.0
4.0564,8.1339,0.0
5.9776,8.21756,0.1
4.0296,8.13521,0.0
5.7461,9.09161,0.2
4.384,6.81017,0.1
4.2473,6.99771,0.1
7.8577,9.87244,0.5
4.1399,7.31385,0.1
8.9196,8.10135,0.0
5.3173,8.92541,1.2
5.759,9.64452,0.5
7.3055,8.71715,0.0
5.1998,8.56965,1.2
8.6006,8.50739,0.1
4.872,7.51485,0.0
4.5746,8.25763,0.2
4.5612,7.82541,0.1
4.4533,8.23561,0.1
4.193,8.23424,0.2
7.2509,8.4582,0.1
4.5928,8.63569,0.0
6.8838,8.14257,0.1
4.7571,8.38391,1.2
5.35,8.58405,0.0
4.359,7.56411,0.1
4.4216,6.06136,-999.0
7.5518,8.46124,0.1
6.7681,8.27137,0.1
4.2082,7.12011,0.0
4.6337,7.79178,0.1
4.6083,7.97916,0.0
4.7486,8.22247,0.7
7.7257,9.21466,0.3
4.2914,7.75041,0.1
4.2625,7.88313,0.0
4.2092,6.57617,0.1
5.9,8.42015,0.3
4.2315,7.73758,0.1
6.3849,8.15401,0.0
5.1911,8.60755,0.1
9.5289,8.74102,0.0
4.7602,7.60515,0.0
4.1349,6.46663,0.1
7.3663,7.83803,0.0
6.0366,8.14864,0.1
7.449,8.61658,0.1
5.7139,7.72506,0.0
5.5167,8.49121,0.1
4.3244,6.78808,0.1
7.1593,8.63357,0.0
7.4707,8.34968,0.1
4.3556,6.9774,0.0
4.7547,7.70919,0.0
7.0503,7.8451,0.0
4.2691,7.78513,0.0
4.8234,8.22922,0.0
7.6347,8.03281,0.0
4.1635,8.89358,0.4
5.323,8.25029,0.0
6.7722,8.66258,0.0
4.4075,7.93846,0.0
4.3579,8.35622,0.3
4.8136,8.81109,0.4
6.2359,9.42088,0.6
4.7835,7.77156,0.0
4.1724,6.5515,0.0
4.1415,7.83652,0.0
4.2504,6.8267,0.1
4.4538,8.08545,0.5
4.5247,7.58378,0.0
4.8254,8.14037,0.0
4.1593,8.13084,0.1
4.3255,7.2883,0.1
4.5397,8.94951,1.2
4.901,8.08373,0.0
4.5446,7.88323,0.0
6.9542,8.29417,0.0
7.1821,7.95197,0.0
6.4143,8.56492,0.0
4.8164,7.69191,0.0
4.6449,6.90098,0.0
4.626,7.91975,0.1
4.9482,8.48672,0.8
4.344,7.44643,0.1
5.1821,8.52265,1.2
7.0017,7.93795,0.0
4.8578,7.43881,0.0
4.5676,7.78192,0.0
5.9606,8.42202,0.0
7.3504,9.17774,0.0
4.515,8.0919,1.2
4.4361,6.73106,0.0
4.5405,8.88926,1.2
7.4568,8.53914,0.0
4.489,6.83013,-999.0
5.1003,6.90722,0.2
4.1266,8.00576,0.2
6.4415,8.18685,0.1
4.6027,7.86442,0.1
4.7302,8.68089,0.1
4.4287,7.72228,0.1
4.9519,9.16638,0.0
5.8237,9.19778,1.2
4.1375,8.06408,0.1
6.0013,8.73019,0.0
10.0516,8.89319,0.0
7.5109,8.45301,0.0
4.4918,8.57248,-999.0
9.254,8.81922,0.1
4.4624,6.14346,-999.0
4.3404,6.93039,0.1
6.2827,9.26052,0.4
9.6191,8.77298,0.0
4.29,7.35936,0.2
6.9862,8.67698,0.1
9.8652,8.16766,0.0
4.3162,8.21902,0.0
7.4254,8.31891,0.0
4.5431,7.43201,0.1
8.766,8.2449,0.0
4.6495,8.57745,0.1
4.1003,8.49373,0.2
4.5449,8.87548,1.1
4.1307,8.01257,0.1
6.8838,8.70516,0.0
4.3534,7.21809,-999.0
4.1299,7.68473,0.1
6.1848,8.77144,0.0
7.4475,8.85154,0.1
